id,test_day,subage,age,gender,task,item,trial,correct,z_age,z_trial,study
study2_VP37,1,3,3.3429158110882957,f,simple_inf,robot_ab,2,1,-0.618987286469483,-3.341243862520458,study2
study2_VP37,1,3,3.3429158110882957,f,simple_inf,rocket_a,3,1,-0.618987286469483,-2.341243862520458,study2
study2_VP37,1,3,3.3429158110882957,f,simple_inf,truck_ab,4,1,-0.618987286469483,-1.341243862520458,study2
study2_VP37,1,3,3.3429158110882957,f,simple_inf,dino_a,5,0,-0.618987286469483,-0.34124386252045813,study2
study2_VP35,2,3,3.0882956878850103,m,mutual_exclusivity,carrot,6,1,-0.8736074096727684,0.6587561374795419,study2
study2_VP35,2,3,3.0882956878850103,m,mutual_exclusivity,garlic,7,1,-0.8736074096727684,1.658756137479542,study2
study2_VP35,2,3,3.0882956878850103,m,mutual_exclusivity,eggplant,8,1,-0.8736074096727684,2.658756137479542,study2
study2_VP35,2,3,3.0882956878850103,m,mutual_exclusivity,duck,9,1,-0.8736074096727684,3.658756137479542,study2
study2_VP35,2,3,3.0882956878850103,m,mutual_exclusivity,horseshoe,10,1,-0.8736074096727684,4.658756137479542,study2
study2_VP35,2,3,3.0882956878850103,m,simple_inf,bear_ab,6,0,-0.8736074096727684,0.6587561374795419,study2
study2_VP35,2,3,3.0882956878850103,m,simple_inf,robot_ab,7,0,-0.8736074096727684,1.658756137479542,study2
study2_VP35,2,3,3.0882956878850103,m,simple_inf,rocket_a,8,0,-0.8736074096727684,2.658756137479542,study2
study2_VP35,2,3,3.0882956878850103,m,simple_inf,truck_ab,9,0,-0.8736074096727684,3.658756137479542,study2
study2_VP35,2,3,3.0882956878850103,m,simple_inf,dino_a,10,1,-0.8736074096727684,4.658756137479542,study2
study2_VP38,1,3,3.7234770704996576,m,mutual_exclusivity,carrot,1,1,-0.2384260270581211,-4.341243862520458,study2
study2_VP38,1,3,3.7234770704996576,m,mutual_exclusivity,garlic,2,1,-0.2384260270581211,-3.341243862520458,study2
study2_VP38,1,3,3.7234770704996576,m,mutual_exclusivity,eggplant,3,1,-0.2384260270581211,-2.341243862520458,study2
study2_VP38,1,3,3.7234770704996576,m,mutual_exclusivity,duck,4,1,-0.2384260270581211,-1.341243862520458,study2
study2_VP38,1,3,3.7234770704996576,m,mutual_exclusivity,horseshoe,5,1,-0.2384260270581211,-0.34124386252045813,study2
study2_VP38,1,3,3.7234770704996576,m,simple_inf,bear_ab,1,1,-0.2384260270581211,-4.341243862520458,study2
study2_VP38,1,3,3.7234770704996576,m,simple_inf,robot_ab,2,1,-0.2384260270581211,-3.341243862520458,study2
study2_VP38,1,3,3.7234770704996576,m,simple_inf,rocket_a,3,0,-0.2384260270581211,-2.341243862520458,study2
study2_VP38,1,3,3.7234770704996576,m,simple_inf,truck_ab,4,1,-0.2384260270581211,-1.341243862520458,study2
study2_VP38,1,3,3.7234770704996576,m,simple_inf,dino_a,5,0,-0.2384260270581211,-0.34124386252045813,study2
study2_VP33,2,3,3.3648186173853527,f,mutual_exclusivity,carrot,6,1,-0.597084480172426,0.6587561374795419,study2
study2_VP33,2,3,3.3648186173853527,f,mutual_exclusivity,garlic,7,1,-0.597084480172426,1.658756137479542,study2
study2_VP33,2,3,3.3648186173853527,f,mutual_exclusivity,eggplant,8,1,-0.597084480172426,2.658756137479542,study2
study2_VP33,2,3,3.3648186173853527,f,mutual_exclusivity,duck,9,1,-0.597084480172426,3.658756137479542,study2
study2_VP33,2,3,3.3648186173853527,f,mutual_exclusivity,horseshoe,10,0,-0.597084480172426,4.658756137479542,study2
study2_VP33,2,3,3.3648186173853527,f,simple_inf,bear_ab,6,1,-0.597084480172426,0.6587561374795419,study2
study2_VP33,2,3,3.3648186173853527,f,simple_inf,robot_ab,7,1,-0.597084480172426,1.658756137479542,study2
study2_VP33,2,3,3.3648186173853527,f,simple_inf,rocket_a,8,1,-0.597084480172426,2.658756137479542,study2
study2_VP33,2,3,3.3648186173853527,f,simple_inf,truck_ab,9,1,-0.597084480172426,3.658756137479542,study2
study2_VP33,2,3,3.3648186173853527,f,simple_inf,dino_a,10,1,-0.597084480172426,4.658756137479542,study2
study2_VP36,2,3,3.3429158110882957,m,mutual_exclusivity,carrot,6,1,-0.618987286469483,0.6587561374795419,study2
study2_VP36,2,3,3.3429158110882957,m,mutual_exclusivity,garlic,7,1,-0.618987286469483,1.658756137479542,study2
study2_VP36,2,3,3.3429158110882957,m,mutual_exclusivity,eggplant,8,0,-0.618987286469483,2.658756137479542,study2
study2_VP36,2,3,3.3429158110882957,m,mutual_exclusivity,duck,9,1,-0.618987286469483,3.658756137479542,study2
study2_VP36,2,3,3.3429158110882957,m,mutual_exclusivity,horseshoe,10,0,-0.618987286469483,4.658756137479542,study2
study2_VP36,2,3,3.3429158110882957,m,simple_inf,bear_ab,6,1,-0.618987286469483,0.6587561374795419,study2
study2_VP36,2,3,3.3429158110882957,m,simple_inf,robot_ab,7,1,-0.618987286469483,1.658756137479542,study2
study2_VP36,2,3,3.3429158110882957,m,simple_inf,rocket_a,8,1,-0.618987286469483,2.658756137479542,study2
study2_VP36,2,3,3.3429158110882957,m,simple_inf,truck_ab,9,1,-0.618987286469483,3.658756137479542,study2
study2_VP36,2,3,3.3429158110882957,m,simple_inf,dino_a,10,0,-0.618987286469483,4.658756137479542,study2
study2_VP37,2,3,3.3429158110882957,f,mutual_exclusivity,carrot,6,1,-0.618987286469483,0.6587561374795419,study2
study2_VP37,2,3,3.3429158110882957,f,mutual_exclusivity,garlic,7,1,-0.618987286469483,1.658756137479542,study2
study2_VP37,2,3,3.3429158110882957,f,mutual_exclusivity,eggplant,8,1,-0.618987286469483,2.658756137479542,study2
study2_VP37,2,3,3.3429158110882957,f,mutual_exclusivity,duck,9,1,-0.618987286469483,3.658756137479542,study2
study2_VP37,2,3,3.3429158110882957,f,mutual_exclusivity,horseshoe,10,0,-0.618987286469483,4.658756137479542,study2
study2_VP37,2,3,3.3429158110882957,f,simple_inf,bear_ab,6,0,-0.618987286469483,0.6587561374795419,study2
study2_VP37,2,3,3.3429158110882957,f,simple_inf,robot_ab,7,1,-0.618987286469483,1.658756137479542,study2
study2_VP37,2,3,3.3429158110882957,f,simple_inf,rocket_a,8,1,-0.618987286469483,2.658756137479542,study2
study2_VP37,2,3,3.3429158110882957,f,simple_inf,truck_ab,9,1,-0.618987286469483,3.658756137479542,study2
study2_VP37,2,3,3.3429158110882957,f,simple_inf,dino_a,10,0,-0.618987286469483,4.658756137479542,study2
study2_VP39,1,4,4.427104722792608,m,mutual_exclusivity,carrot,1,1,0.4652016252348292,-4.341243862520458,study2
study2_VP39,1,4,4.427104722792608,m,mutual_exclusivity,garlic,2,1,0.4652016252348292,-3.341243862520458,study2
study2_VP39,1,4,4.427104722792608,m,mutual_exclusivity,eggplant,3,1,0.4652016252348292,-2.341243862520458,study2
study2_VP39,1,4,4.427104722792608,m,mutual_exclusivity,duck,4,1,0.4652016252348292,-1.341243862520458,study2
study2_VP39,1,4,4.427104722792608,m,mutual_exclusivity,horseshoe,5,1,0.4652016252348292,-0.34124386252045813,study2
study2_VP39,1,4,4.427104722792608,m,simple_inf,bear_ab,1,1,0.4652016252348292,-4.341243862520458,study2
study2_VP39,1,4,4.427104722792608,m,simple_inf,robot_ab,2,0,0.4652016252348292,-3.341243862520458,study2
study2_VP39,1,4,4.427104722792608,m,simple_inf,rocket_a,3,0,0.4652016252348292,-2.341243862520458,study2
study2_VP39,1,4,4.427104722792608,m,simple_inf,truck_ab,4,1,0.4652016252348292,-1.341243862520458,study2
study2_VP39,1,4,4.427104722792608,m,simple_inf,dino_a,5,1,0.4652016252348292,-0.34124386252045813,study2
study2_VP39,2,4,4.427104722792608,m,mutual_exclusivity,carrot,6,1,0.4652016252348292,0.6587561374795419,study2
study2_VP39,2,4,4.427104722792608,m,mutual_exclusivity,garlic,7,1,0.4652016252348292,1.658756137479542,study2
study2_VP39,2,4,4.427104722792608,m,mutual_exclusivity,eggplant,8,1,0.4652016252348292,2.658756137479542,study2
study2_VP39,2,4,4.427104722792608,m,mutual_exclusivity,duck,9,1,0.4652016252348292,3.658756137479542,study2
study2_VP39,2,4,4.427104722792608,m,mutual_exclusivity,horseshoe,10,0,0.4652016252348292,4.658756137479542,study2
study2_VP39,2,4,4.427104722792608,m,simple_inf,bear_ab,6,1,0.4652016252348292,0.6587561374795419,study2
study2_VP39,2,4,4.427104722792608,m,simple_inf,robot_ab,7,1,0.4652016252348292,1.658756137479542,study2
study2_VP39,2,4,4.427104722792608,m,simple_inf,rocket_a,8,0,0.4652016252348292,2.658756137479542,study2
study2_VP39,2,4,4.427104722792608,m,simple_inf,truck_ab,9,1,0.4652016252348292,3.658756137479542,study2
study2_VP39,2,4,4.427104722792608,m,simple_inf,dino_a,10,1,0.4652016252348292,4.658756137479542,study2
study2_VP40,1,4,4.648870636550308,m,mutual_exclusivity,carrot,1,1,0.6869675389925294,-4.341243862520458,study2
study2_VP40,1,4,4.648870636550308,m,mutual_exclusivity,garlic,2,1,0.6869675389925294,-3.341243862520458,study2
study2_VP40,1,4,4.648870636550308,m,mutual_exclusivity,eggplant,3,1,0.6869675389925294,-2.341243862520458,study2
study2_VP40,1,4,4.648870636550308,m,mutual_exclusivity,duck,4,1,0.6869675389925294,-1.341243862520458,study2
study2_VP40,1,4,4.648870636550308,m,mutual_exclusivity,horseshoe,5,1,0.6869675389925294,-0.34124386252045813,study2
study2_VP40,1,4,4.648870636550308,m,simple_inf,bear_ab,1,0,0.6869675389925294,-4.341243862520458,study2
study2_VP40,1,4,4.648870636550308,m,simple_inf,robot_ab,2,0,0.6869675389925294,-3.341243862520458,study2
study2_VP40,1,4,4.648870636550308,m,simple_inf,rocket_a,3,1,0.6869675389925294,-2.341243862520458,study2
study2_VP40,1,4,4.648870636550308,m,simple_inf,truck_ab,4,1,0.6869675389925294,-1.341243862520458,study2
study2_VP40,1,4,4.648870636550308,m,simple_inf,dino_a,5,1,0.6869675389925294,-0.34124386252045813,study2
study2_VP41,1,3,3.375770020533881,f,mutual_exclusivity,carrot,1,1,-0.5861330770238977,-4.341243862520458,study2
study2_VP41,1,3,3.375770020533881,f,mutual_exclusivity,garlic,2,0,-0.5861330770238977,-3.341243862520458,study2
study2_VP41,1,3,3.375770020533881,f,mutual_exclusivity,eggplant,3,0,-0.5861330770238977,-2.341243862520458,study2
study2_VP41,1,3,3.375770020533881,f,mutual_exclusivity,duck,4,1,-0.5861330770238977,-1.341243862520458,study2
study2_VP41,1,3,3.375770020533881,f,mutual_exclusivity,horseshoe,5,0,-0.5861330770238977,-0.34124386252045813,study2
study2_VP41,1,3,3.375770020533881,f,simple_inf,bear_ab,1,0,-0.5861330770238977,-4.341243862520458,study2
study2_VP41,1,3,3.375770020533881,f,simple_inf,robot_ab,2,0,-0.5861330770238977,-3.341243862520458,study2
study2_VP41,1,3,3.375770020533881,f,simple_inf,rocket_a,3,0,-0.5861330770238977,-2.341243862520458,study2
study2_VP41,1,3,3.375770020533881,f,simple_inf,truck_ab,4,1,-0.5861330770238977,-1.341243862520458,study2
study2_VP41,1,3,3.375770020533881,f,simple_inf,dino_a,5,0,-0.5861330770238977,-0.34124386252045813,study2
study2_VP42,1,4,4.728268309377139,f,mutual_exclusivity,carrot,1,1,0.7663652118193602,-4.341243862520458,study2
study2_VP42,1,4,4.728268309377139,f,mutual_exclusivity,garlic,2,1,0.7663652118193602,-3.341243862520458,study2
study2_VP42,1,4,4.728268309377139,f,mutual_exclusivity,eggplant,3,1,0.7663652118193602,-2.341243862520458,study2
study2_VP42,1,4,4.728268309377139,f,mutual_exclusivity,duck,4,1,0.7663652118193602,-1.341243862520458,study2
study2_VP42,1,4,4.728268309377139,f,mutual_exclusivity,horseshoe,5,1,0.7663652118193602,-0.34124386252045813,study2
study2_VP42,1,4,4.728268309377139,f,simple_inf,bear_ab,1,1,0.7663652118193602,-4.341243862520458,study2
study2_VP42,1,4,4.728268309377139,f,simple_inf,robot_ab,2,0,0.7663652118193602,-3.341243862520458,study2
study2_VP42,1,4,4.728268309377139,f,simple_inf,rocket_a,3,1,0.7663652118193602,-2.341243862520458,study2
study2_VP42,1,4,4.728268309377139,f,simple_inf,truck_ab,4,1,0.7663652118193602,-1.341243862520458,study2
study2_VP42,1,4,4.728268309377139,f,simple_inf,dino_a,5,1,0.7663652118193602,-0.34124386252045813,study2
study2_VP38,2,3,3.7234770704996576,m,mutual_exclusivity,carrot,6,1,-0.2384260270581211,0.6587561374795419,study2
study2_VP38,2,3,3.7234770704996576,m,mutual_exclusivity,garlic,7,1,-0.2384260270581211,1.658756137479542,study2
study2_VP38,2,3,3.7234770704996576,m,mutual_exclusivity,eggplant,8,1,-0.2384260270581211,2.658756137479542,study2
study2_VP38,2,3,3.7234770704996576,m,mutual_exclusivity,duck,9,1,-0.2384260270581211,3.658756137479542,study2
study2_VP38,2,3,3.7234770704996576,m,mutual_exclusivity,horseshoe,10,1,-0.2384260270581211,4.658756137479542,study2
study2_VP38,2,3,3.7234770704996576,m,simple_inf,bear_ab,6,1,-0.2384260270581211,0.6587561374795419,study2
study2_VP38,2,3,3.7234770704996576,m,simple_inf,robot_ab,7,0,-0.2384260270581211,1.658756137479542,study2
study2_VP38,2,3,3.7234770704996576,m,simple_inf,rocket_a,8,0,-0.2384260270581211,2.658756137479542,study2
study2_VP38,2,3,3.7234770704996576,m,simple_inf,truck_ab,9,1,-0.2384260270581211,3.658756137479542,study2
study2_VP38,2,3,3.7234770704996576,m,simple_inf,dino_a,10,0,-0.2384260270581211,4.658756137479542,study2
study2_VP42,2,4,4.728268309377139,f,mutual_exclusivity,carrot,6,1,0.7663652118193602,0.6587561374795419,study2
study2_VP42,2,4,4.728268309377139,f,mutual_exclusivity,garlic,7,1,0.7663652118193602,1.658756137479542,study2
study2_VP42,2,4,4.728268309377139,f,mutual_exclusivity,eggplant,8,1,0.7663652118193602,2.658756137479542,study2
study2_VP42,2,4,4.728268309377139,f,mutual_exclusivity,duck,9,1,0.7663652118193602,3.658756137479542,study2
study2_VP42,2,4,4.728268309377139,f,mutual_exclusivity,horseshoe,10,1,0.7663652118193602,4.658756137479542,study2
study2_VP42,2,4,4.728268309377139,f,simple_inf,bear_ab,6,1,0.7663652118193602,0.6587561374795419,study2
study2_VP42,2,4,4.728268309377139,f,simple_inf,robot_ab,7,1,0.7663652118193602,1.658756137479542,study2
study2_VP42,2,4,4.728268309377139,f,simple_inf,rocket_a,8,1,0.7663652118193602,2.658756137479542,study2
study2_VP42,2,4,4.728268309377139,f,simple_inf,truck_ab,9,1,0.7663652118193602,3.658756137479542,study2
study2_VP42,2,4,4.728268309377139,f,simple_inf,dino_a,10,1,0.7663652118193602,4.658756137479542,study2
study2_VP41,2,3,3.375770020533881,f,mutual_exclusivity,carrot,6,1,-0.5861330770238977,0.6587561374795419,study2
study2_VP41,2,3,3.375770020533881,f,mutual_exclusivity,garlic,7,0,-0.5861330770238977,1.658756137479542,study2
study2_VP41,2,3,3.375770020533881,f,mutual_exclusivity,eggplant,8,1,-0.5861330770238977,2.658756137479542,study2
study2_VP41,2,3,3.375770020533881,f,mutual_exclusivity,duck,9,1,-0.5861330770238977,3.658756137479542,study2
study2_VP41,2,3,3.375770020533881,f,mutual_exclusivity,horseshoe,10,0,-0.5861330770238977,4.658756137479542,study2
study2_VP41,2,3,3.375770020533881,f,simple_inf,bear_ab,6,0,-0.5861330770238977,0.6587561374795419,study2
study2_VP41,2,3,3.375770020533881,f,simple_inf,robot_ab,7,0,-0.5861330770238977,1.658756137479542,study2
study2_VP41,2,3,3.375770020533881,f,simple_inf,rocket_a,8,0,-0.5861330770238977,2.658756137479542,study2
study2_VP41,2,3,3.375770020533881,f,simple_inf,truck_ab,9,0,-0.5861330770238977,3.658756137479542,study2
study2_VP41,2,3,3.375770020533881,f,simple_inf,dino_a,10,1,-0.5861330770238977,4.658756137479542,study2
study2_VP43,1,4,4.5338809034907595,m,mutual_exclusivity,carrot,1,1,0.5719778059329808,-4.341243862520458,study2
study2_VP43,1,4,4.5338809034907595,m,mutual_exclusivity,garlic,2,0,0.5719778059329808,-3.341243862520458,study2
study2_VP43,1,4,4.5338809034907595,m,mutual_exclusivity,eggplant,3,0,0.5719778059329808,-2.341243862520458,study2
study2_VP43,1,4,4.5338809034907595,m,mutual_exclusivity,duck,4,1,0.5719778059329808,-1.341243862520458,study2
study2_VP43,1,4,4.5338809034907595,m,mutual_exclusivity,horseshoe,5,0,0.5719778059329808,-0.34124386252045813,study2
study2_VP43,1,4,4.5338809034907595,m,simple_inf,bear_ab,1,1,0.5719778059329808,-4.341243862520458,study2
study2_VP43,1,4,4.5338809034907595,m,simple_inf,robot_ab,2,1,0.5719778059329808,-3.341243862520458,study2
study2_VP43,1,4,4.5338809034907595,m,simple_inf,rocket_a,3,1,0.5719778059329808,-2.341243862520458,study2
study2_VP43,1,4,4.5338809034907595,m,simple_inf,truck_ab,4,1,0.5719778059329808,-1.341243862520458,study2
study2_VP43,1,4,4.5338809034907595,m,simple_inf,dino_a,5,1,0.5719778059329808,-0.34124386252045813,study2
study2_VP34,2,3,3.540041067761807,f,mutual_exclusivity,carrot,6,1,-0.4218620297959718,0.6587561374795419,study2
study2_VP34,2,3,3.540041067761807,f,mutual_exclusivity,garlic,7,0,-0.4218620297959718,1.658756137479542,study2
study2_VP34,2,3,3.540041067761807,f,mutual_exclusivity,eggplant,8,0,-0.4218620297959718,2.658756137479542,study2
study2_VP34,2,3,3.540041067761807,f,mutual_exclusivity,duck,9,1,-0.4218620297959718,3.658756137479542,study2
study2_VP34,2,3,3.540041067761807,f,mutual_exclusivity,horseshoe,10,0,-0.4218620297959718,4.658756137479542,study2
study2_VP34,2,3,3.540041067761807,f,simple_inf,bear_ab,6,0,-0.4218620297959718,0.6587561374795419,study2
study2_VP34,2,3,3.540041067761807,f,simple_inf,robot_ab,7,1,-0.4218620297959718,1.658756137479542,study2
study2_VP34,2,3,3.540041067761807,f,simple_inf,rocket_a,8,1,-0.4218620297959718,2.658756137479542,study2
study2_VP34,2,3,3.540041067761807,f,simple_inf,truck_ab,9,1,-0.4218620297959718,3.658756137479542,study2
study2_VP34,2,3,3.540041067761807,f,simple_inf,dino_a,10,0,-0.4218620297959718,4.658756137479542,study2
study2_VP44,1,4,4.405201916495551,m,mutual_exclusivity,carrot,1,1,0.4432988189377727,-4.341243862520458,study2
study2_VP44,1,4,4.405201916495551,m,mutual_exclusivity,garlic,2,0,0.4432988189377727,-3.341243862520458,study2
study2_VP44,1,4,4.405201916495551,m,mutual_exclusivity,eggplant,3,1,0.4432988189377727,-2.341243862520458,study2
study2_VP44,1,4,4.405201916495551,m,mutual_exclusivity,duck,4,1,0.4432988189377727,-1.341243862520458,study2
study2_VP44,1,4,4.405201916495551,m,mutual_exclusivity,horseshoe,5,1,0.4432988189377727,-0.34124386252045813,study2
study2_VP44,1,4,4.405201916495551,m,simple_inf,bear_ab,1,0,0.4432988189377727,-4.341243862520458,study2
study2_VP44,1,4,4.405201916495551,m,simple_inf,robot_ab,2,1,0.4432988189377727,-3.341243862520458,study2
study2_VP44,1,4,4.405201916495551,m,simple_inf,rocket_a,3,1,0.4432988189377727,-2.341243862520458,study2
study2_VP44,1,4,4.405201916495551,m,simple_inf,truck_ab,4,1,0.4432988189377727,-1.341243862520458,study2
study2_VP44,1,4,4.405201916495551,m,simple_inf,dino_a,5,0,0.4432988189377727,-0.34124386252045813,study2
study2_VP43,2,4,4.5338809034907595,m,mutual_exclusivity,carrot,6,1,0.5719778059329808,0.6587561374795419,study2
study2_VP43,2,4,4.5338809034907595,m,mutual_exclusivity,garlic,7,0,0.5719778059329808,1.658756137479542,study2
study2_VP43,2,4,4.5338809034907595,m,mutual_exclusivity,eggplant,8,0,0.5719778059329808,2.658756137479542,study2
study2_VP43,2,4,4.5338809034907595,m,mutual_exclusivity,duck,9,1,0.5719778059329808,3.658756137479542,study2
study2_VP43,2,4,4.5338809034907595,m,mutual_exclusivity,horseshoe,10,0,0.5719778059329808,4.658756137479542,study2
study2_VP43,2,4,4.5338809034907595,m,simple_inf,bear_ab,6,1,0.5719778059329808,0.6587561374795419,study2
study2_VP43,2,4,4.5338809034907595,m,simple_inf,robot_ab,7,1,0.5719778059329808,1.658756137479542,study2
study2_VP43,2,4,4.5338809034907595,m,simple_inf,rocket_a,8,1,0.5719778059329808,2.658756137479542,study2
study2_VP43,2,4,4.5338809034907595,m,simple_inf,truck_ab,9,1,0.5719778059329808,3.658756137479542,study2
study2_VP43,2,4,4.5338809034907595,m,simple_inf,dino_a,10,1,0.5719778059329808,4.658756137479542,study2
study2_VP45,1,4,4.114989733059549,f,mutual_exclusivity,carrot,1,1,0.15308663550176993,-4.341243862520458,study2
study2_VP45,1,4,4.114989733059549,f,mutual_exclusivity,garlic,2,1,0.15308663550176993,-3.341243862520458,study2
study2_VP45,1,4,4.114989733059549,f,mutual_exclusivity,eggplant,3,1,0.15308663550176993,-2.341243862520458,study2
study2_VP45,1,4,4.114989733059549,f,mutual_exclusivity,duck,4,1,0.15308663550176993,-1.341243862520458,study2
study2_VP45,1,4,4.114989733059549,f,mutual_exclusivity,horseshoe,5,1,0.15308663550176993,-0.34124386252045813,study2
study2_VP45,1,4,4.114989733059549,f,simple_inf,bear_ab,1,1,0.15308663550176993,-4.341243862520458,study2
study2_VP45,1,4,4.114989733059549,f,simple_inf,robot_ab,2,0,0.15308663550176993,-3.341243862520458,study2
study2_VP45,1,4,4.114989733059549,f,simple_inf,rocket_a,3,1,0.15308663550176993,-2.341243862520458,study2
study2_VP45,1,4,4.114989733059549,f,simple_inf,truck_ab,4,1,0.15308663550176993,-1.341243862520458,study2
study2_VP45,1,4,4.114989733059549,f,simple_inf,dino_a,5,0,0.15308663550176993,-0.34124386252045813,study2
study2_VP44,2,4,4.405201916495551,m,mutual_exclusivity,carrot,6,1,0.4432988189377727,0.6587561374795419,study2
study2_VP44,2,4,4.405201916495551,m,mutual_exclusivity,garlic,7,0,0.4432988189377727,1.658756137479542,study2
study2_VP44,2,4,4.405201916495551,m,mutual_exclusivity,eggplant,8,1,0.4432988189377727,2.658756137479542,study2
study2_VP44,2,4,4.405201916495551,m,mutual_exclusivity,duck,9,1,0.4432988189377727,3.658756137479542,study2
study2_VP44,2,4,4.405201916495551,m,mutual_exclusivity,horseshoe,10,1,0.4432988189377727,4.658756137479542,study2
study2_VP44,2,4,4.405201916495551,m,simple_inf,bear_ab,6,1,0.4432988189377727,0.6587561374795419,study2
study2_VP44,2,4,4.405201916495551,m,simple_inf,robot_ab,7,1,0.4432988189377727,1.658756137479542,study2
study2_VP44,2,4,4.405201916495551,m,simple_inf,rocket_a,8,1,0.4432988189377727,2.658756137479542,study2
study2_VP44,2,4,4.405201916495551,m,simple_inf,truck_ab,9,1,0.4432988189377727,3.658756137479542,study2
study2_VP44,2,4,4.405201916495551,m,simple_inf,dino_a,10,1,0.4432988189377727,4.658756137479542,study2
study2_VP46,1,4,4.61327857631759,f,mutual_exclusivity,carrot,1,1,0.6513754787598116,-4.341243862520458,study2
study2_VP46,1,4,4.61327857631759,f,mutual_exclusivity,garlic,2,1,0.6513754787598116,-3.341243862520458,study2
study2_VP46,1,4,4.61327857631759,f,mutual_exclusivity,eggplant,3,1,0.6513754787598116,-2.341243862520458,study2
study2_VP46,1,4,4.61327857631759,f,mutual_exclusivity,duck,4,1,0.6513754787598116,-1.341243862520458,study2
study2_VP46,1,4,4.61327857631759,f,mutual_exclusivity,horseshoe,5,1,0.6513754787598116,-0.34124386252045813,study2
study2_VP46,1,4,4.61327857631759,f,simple_inf,bear_ab,1,1,0.6513754787598116,-4.341243862520458,study2
study2_VP46,1,4,4.61327857631759,f,simple_inf,robot_ab,2,0,0.6513754787598116,-3.341243862520458,study2
study2_VP46,1,4,4.61327857631759,f,simple_inf,rocket_a,3,1,0.6513754787598116,-2.341243862520458,study2
study2_VP46,1,4,4.61327857631759,f,simple_inf,truck_ab,4,1,0.6513754787598116,-1.341243862520458,study2
study2_VP46,1,4,4.61327857631759,f,simple_inf,dino_a,5,1,0.6513754787598116,-0.34124386252045813,study2
study2_VP47,1,4,4.197125256673512,f,mutual_exclusivity,carrot,1,1,0.23522215911573283,-4.341243862520458,study2
study2_VP47,1,4,4.197125256673512,f,mutual_exclusivity,garlic,2,1,0.23522215911573283,-3.341243862520458,study2
study2_VP47,1,4,4.197125256673512,f,mutual_exclusivity,eggplant,3,1,0.23522215911573283,-2.341243862520458,study2
study2_VP47,1,4,4.197125256673512,f,mutual_exclusivity,duck,4,1,0.23522215911573283,-1.341243862520458,study2
study2_VP47,1,4,4.197125256673512,f,mutual_exclusivity,horseshoe,5,1,0.23522215911573283,-0.34124386252045813,study2
study2_VP47,1,4,4.197125256673512,f,simple_inf,bear_ab,1,0,0.23522215911573283,-4.341243862520458,study2
study2_VP47,1,4,4.197125256673512,f,simple_inf,robot_ab,2,1,0.23522215911573283,-3.341243862520458,study2
study2_VP47,1,4,4.197125256673512,f,simple_inf,rocket_a,3,1,0.23522215911573283,-2.341243862520458,study2
study2_VP47,1,4,4.197125256673512,f,simple_inf,truck_ab,4,1,0.23522215911573283,-1.341243862520458,study2
study2_VP47,1,4,4.197125256673512,f,simple_inf,dino_a,5,0,0.23522215911573283,-0.34124386252045813,study2
study2_VP48,1,4,4.043805612594114,f,mutual_exclusivity,carrot,1,1,0.08190251503633528,-4.341243862520458,study2
study2_VP48,1,4,4.043805612594114,f,mutual_exclusivity,garlic,2,1,0.08190251503633528,-3.341243862520458,study2
study2_VP48,1,4,4.043805612594114,f,mutual_exclusivity,eggplant,3,1,0.08190251503633528,-2.341243862520458,study2
study2_VP48,1,4,4.043805612594114,f,mutual_exclusivity,duck,4,1,0.08190251503633528,-1.341243862520458,study2
study2_VP48,1,4,4.043805612594114,f,mutual_exclusivity,horseshoe,5,1,0.08190251503633528,-0.34124386252045813,study2
study2_VP48,1,4,4.043805612594114,f,simple_inf,bear_ab,1,1,0.08190251503633528,-4.341243862520458,study2
study2_VP48,1,4,4.043805612594114,f,simple_inf,robot_ab,2,1,0.08190251503633528,-3.341243862520458,study2
study2_VP48,1,4,4.043805612594114,f,simple_inf,rocket_a,3,1,0.08190251503633528,-2.341243862520458,study2
study2_VP48,1,4,4.043805612594114,f,simple_inf,truck_ab,4,1,0.08190251503633528,-1.341243862520458,study2
study2_VP48,1,4,4.043805612594114,f,simple_inf,dino_a,5,0,0.08190251503633528,-0.34124386252045813,study2
study2_VP46,2,4,4.61327857631759,f,mutual_exclusivity,carrot,6,1,0.6513754787598116,0.6587561374795419,study2
study2_VP46,2,4,4.61327857631759,f,mutual_exclusivity,garlic,7,1,0.6513754787598116,1.658756137479542,study2
study2_VP46,2,4,4.61327857631759,f,mutual_exclusivity,eggplant,8,1,0.6513754787598116,2.658756137479542,study2
study2_VP46,2,4,4.61327857631759,f,mutual_exclusivity,duck,9,1,0.6513754787598116,3.658756137479542,study2
study2_VP46,2,4,4.61327857631759,f,mutual_exclusivity,horseshoe,10,1,0.6513754787598116,4.658756137479542,study2
study2_VP46,2,4,4.61327857631759,f,simple_inf,bear_ab,6,1,0.6513754787598116,0.6587561374795419,study2
study2_VP46,2,4,4.61327857631759,f,simple_inf,robot_ab,7,0,0.6513754787598116,1.658756137479542,study2
study2_VP46,2,4,4.61327857631759,f,simple_inf,rocket_a,8,1,0.6513754787598116,2.658756137479542,study2
study2_VP46,2,4,4.61327857631759,f,simple_inf,truck_ab,9,1,0.6513754787598116,3.658756137479542,study2
study2_VP46,2,4,4.61327857631759,f,simple_inf,dino_a,10,0,0.6513754787598116,4.658756137479542,study2
study2_VP49,1,4,4.487337440109514,m,mutual_exclusivity,carrot,1,1,0.5254343425517356,-4.341243862520458,study2
